voice_location,label
data/wav/real_voice/file_11_31653.wav,1
data/wav/fake_voice/file_12_16464.wav,0
data/wav/fake_voice/file_12_24759.wav,0
data/wav/fake_voice/file_11__14297.wav,0
data/wav/real_voice/file_11_4470.wav,1
data/wav/fake_voice/file_11__33780.wav,0
data/wav/real_voice/file_11_19322.wav,1
data/wav/fake_voice/file_11__30580.wav,0
data/wav/real_voice/file_11_11751.wav,1
data/wav/fake_voice/file_12_28969.wav,0
data/wav/real_voice/file_11_13434.wav,1
data/wav/fake_voice/file_11__8616.wav,0
data/wav/real_voice/file_11_29914.wav,1
data/wav/fake_voice/file_11__29286.wav,0
data/wav/real_voice/speaker4_9.wav,1
data/wav/real_voice/file_11_5631.wav,1
data/wav/real_voice/file_11_28936.wav,1
data/wav/real_voice/file_11_10927.wav,1
data/wav/fake_voice/file_11__19272.wav,0
data/wav/fake_voice/file_11__4986.wav,0
data/wav/real_voice/file_11_22156.wav,1
data/wav/fake_voice/file_11__9983.wav,0
data/wav/fake_voice/file_11__15948.wav,0
data/wav/fake_voice/file_11__30617.wav,0
data/wav/fake_voice/file_11__29914.wav,0
data/wav/fake_voice/file_11__24706.wav,0
data/wav/fake_voice/file_11__1066.wav,0
data/wav/real_voice/file_11_3881.wav,1
data/wav/real_voice/file_11_17546.wav,1
data/wav/fake_voice/file_11__21234.wav,0
data/wav/real_voice/file_11_19597.wav,1
data/wav/fake_voice/file_11__11267.wav,0
data/wav/fake_voice/file_11__27631.wav,0
data/wav/real_voice/file_11_7265.wav,1
data/wav/fake_voice/file_11__25330.wav,0
data/wav/real_voice/file_12_24177.wav,1
data/wav/real_voice/file_11_25202.wav,1
data/wav/real_voice/file_11_20596.wav,1
data/wav/fake_voice/file_12_30573.wav,0
data/wav/real_voice/file_11_21672.wav,1
data/wav/real_voice/file_12_34156.wav,1
data/wav/real_voice/file_11_16412.wav,1
data/wav/fake_voice/file_11__5588.wav,0
data/wav/fake_voice/file_11__17177.wav,0
data/wav/fake_voice/file_11__6180.wav,0
data/wav/real_voice/file_12_15772.wav,1
data/wav/fake_voice/file_11__5097.wav,0
data/wav/real_voice/file_11_21612.wav,1
data/wav/fake_voice/file_12_31240.wav,0
data/wav/real_voice/file_11_22460.wav,1
data/wav/real_voice/file_11_11562.wav,1
data/wav/fake_voice/file_11__19430.wav,0
data/wav/fake_voice/file_12_15234.wav,0
data/wav/fake_voice/file_11__30076.wav,0
data/wav/fake_voice/file_11__936.wav,0
data/wav/fake_voice/file_11__14985.wav,0
data/wav/fake_voice/file_11__6712.wav,0
data/wav/fake_voice/file_11__19209.wav,0
data/wav/fake_voice/file_11__1080.wav,0
data/wav/real_voice/file_11_20549.wav,1
data/wav/real_voice/file_12_18042.wav,1
data/wav/fake_voice/file_11__13770.wav,0
data/wav/real_voice/file_11_6138.wav,1
data/wav/real_voice/file_11_6873.wav,1
data/wav/real_voice/file_11_33290.wav,1
data/wav/real_voice/file_11_34300.wav,1
data/wav/real_voice/file_11_22539.wav,1
data/wav/fake_voice/file_11__8427.wav,0
data/wav/fake_voice/fake2_7.wav,0
data/wav/fake_voice/file_12_31504.wav,0
data/wav/real_voice/file_11_4681.wav,1
data/wav/real_voice/file_11_30251.wav,1
data/wav/real_voice/file_11_9850.wav,1
data/wav/fake_voice/file_11__711.wav,0
data/wav/fake_voice/file_11__4825.wav,0
data/wav/fake_voice/file_11__24448.wav,0
data/wav/real_voice/file_11_33416.wav,1
data/wav/fake_voice/file_11__14229.wav,0
data/wav/fake_voice/file_11__33408.wav,0
data/wav/real_voice/file_11_21746.wav,1
data/wav/real_voice/file_11_22718.wav,1
data/wav/real_voice/file_11_32439.wav,1
data/wav/real_voice/file_12_22178.wav,1
data/wav/fake_voice/file_11__9914.wav,0
data/wav/real_voice/file_11_17995.wav,1
data/wav/fake_voice/file_11__22931.wav,0
data/wav/fake_voice/file_12_1732.wav,0
data/wav/fake_voice/file_11__14923.wav,0
data/wav/real_voice/file_12_29524.wav,1
data/wav/real_voice/file_12_30116.wav,1
data/wav/fake_voice/file_12_3226.wav,0
data/wav/real_voice/file_11_21754.wav,1
data/wav/fake_voice/file_12_27832.wav,0
data/wav/real_voice/file_11_24551.wav,1
data/wav/fake_voice/file_11__28422.wav,0
data/wav/real_voice/file_11_16489.wav,1
data/wav/fake_voice/file_12_26883.wav,0
data/wav/fake_voice/file_11__24593.wav,0
data/wav/real_voice/file_11_32259.wav,1
data/wav/real_voice/file_12_19590.wav,1
data/wav/fake_voice/fake1_2.wav,0
data/wav/real_voice/file_11_3669.wav,1
data/wav/real_voice/file_11_4017.wav,1
data/wav/real_voice/file_11_28217.wav,1
data/wav/real_voice/file_11_14981.wav,1
data/wav/fake_voice/file_12_28716.wav,0
data/wav/real_voice/file_11_21850.wav,1
data/wav/fake_voice/file_12_34150.wav,0
data/wav/fake_voice/file_11__11751.wav,0
data/wav/fake_voice/file_11__1040.wav,0
data/wav/real_voice/file_12_24089.wav,1
data/wav/fake_voice/file_11__22971.wav,0
data/wav/real_voice/file_11_14783.wav,1
data/wav/real_voice/file_12_30196.wav,1
data/wav/fake_voice/file_11__27003.wav,0
data/wav/fake_voice/file_11__17084.wav,0
data/wav/real_voice/file_11_22634.wav,1
data/wav/real_voice/file_11_8532.wav,1
data/wav/real_voice/file_11_10630.wav,1
data/wav/fake_voice/file_12_32478.wav,0
data/wav/real_voice/file_11_17438.wav,1
data/wav/fake_voice/file_12_21869.wav,0
data/wav/real_voice/file_12_13105.wav,1
data/wav/fake_voice/file_11__9459.wav,0
data/wav/real_voice/file_11_14144.wav,1
data/wav/real_voice/file_11_15761.wav,1
data/wav/fake_voice/file_12_33009.wav,0
data/wav/real_voice/file_11_7687.wav,1
data/wav/real_voice/file_11_12609.wav,1
data/wav/fake_voice/file_11__25157.wav,0
data/wav/real_voice/file_11_1978.wav,1
data/wav/real_voice/file_11_357.wav,1
data/wav/real_voice/file_11_5036.wav,1
data/wav/fake_voice/file_11__2814.wav,0
data/wav/real_voice/file_12_3111.wav,1
data/wav/real_voice/file_12_4641.wav,1
data/wav/fake_voice/file_11__27546.wav,0
data/wav/real_voice/file_12_29328.wav,1
data/wav/fake_voice/file_12_14517.wav,0
data/wav/real_voice/file_12_13204.wav,1
data/wav/fake_voice/file_11__7982.wav,0
data/wav/fake_voice/file_11__14366.wav,0
data/wav/real_voice/file_11_9332.wav,1
data/wav/real_voice/file_12_7776.wav,1
data/wav/fake_voice/file_12_22529.wav,0
data/wav/real_voice/file_11_1335.wav,1
data/wav/real_voice/file_12_29045.wav,1
data/wav/fake_voice/file_11__1123.wav,0
data/wav/fake_voice/file_12_3972.wav,0
data/wav/real_voice/file_11_5730.wav,1
data/wav/real_voice/file_11_20484.wav,1
data/wav/fake_voice/file_11__23263.wav,0
data/wav/fake_voice/file_11__31369.wav,0
data/wav/real_voice/file_11_16831.wav,1
data/wav/fake_voice/file_11__30274.wav,0
data/wav/real_voice/file_11_26960.wav,1
data/wav/fake_voice/file_11__27586.wav,0
data/wav/real_voice/file_11_30728.wav,1
data/wav/real_voice/file_11_22903.wav,1
data/wav/real_voice/file_12_7063.wav,1
data/wav/real_voice/file_12_7101.wav,1
data/wav/real_voice/file_11_9511.wav,1
data/wav/real_voice/file_11_30215.wav,1
data/wav/fake_voice/file_11__17202.wav,0
data/wav/fake_voice/file_11__17881.wav,0
data/wav/real_voice/file_12_13946.wav,1
data/wav/fake_voice/file_12_1535.wav,0
data/wav/fake_voice/file_11__23262.wav,0
data/wav/real_voice/file_11_13441.wav,1
data/wav/real_voice/file_11_21110.wav,1
data/wav/real_voice/file_11_3027.wav,1
data/wav/real_voice/file_11_13066.wav,1
data/wav/real_voice/file_12_8386.wav,1
data/wav/fake_voice/file_12_3249.wav,0
data/wav/fake_voice/file_11__30121.wav,0
data/wav/fake_voice/file_11__12139.wav,0
data/wav/real_voice/file_12_7029.wav,1
data/wav/real_voice/speaker1_4.wav,1
data/wav/real_voice/file_12_29619.wav,1
data/wav/fake_voice/file_12_6726.wav,0
data/wav/fake_voice/file_11__15689.wav,0
data/wav/real_voice/file_11_21343.wav,1
data/wav/real_voice/file_11_15265.wav,1
data/wav/fake_voice/file_12_33406.wav,0
data/wav/real_voice/file_12_23644.wav,1
data/wav/fake_voice/file_12_805.wav,0
data/wav/real_voice/file_11_7982.wav,1
data/wav/fake_voice/file_11__12549.wav,0
data/wav/fake_voice/file_12_4263.wav,0
data/wav/real_voice/file_11_24424.wav,1
data/wav/real_voice/file_11_26183.wav,1
data/wav/real_voice/file_11_2322.wav,1
data/wav/real_voice/file_12_4248.wav,1
data/wav/fake_voice/file_11__19031.wav,0
data/wav/fake_voice/file_11__23091.wav,0
data/wav/fake_voice/file_11__28510.wav,0
data/wav/real_voice/file_12_12128.wav,1
data/wav/real_voice/file_11_26325.wav,1
data/wav/fake_voice/file_11__30982.wav,0
data/wav/real_voice/file_12_14786.wav,1
data/wav/fake_voice/file_12_12932.wav,0
data/wav/real_voice/file_11_19140.wav,1
data/wav/fake_voice/file_12_13275.wav,0
data/wav/fake_voice/file_11__18512.wav,0
data/wav/fake_voice/file_12_27507.wav,0
data/wav/fake_voice/file_11__11964.wav,0
data/wav/real_voice/file_12_28163.wav,1
data/wav/fake_voice/file_11__30728.wav,0
data/wav/fake_voice/file_11__7779.wav,0
data/wav/fake_voice/file_12_28565.wav,0
data/wav/fake_voice/file_11__14783.wav,0
data/wav/real_voice/file_12_30315.wav,1
data/wav/fake_voice/file_11__20522.wav,0
data/wav/real_voice/file_11_18070.wav,1
data/wav/fake_voice/file_11__12429.wav,0
data/wav/fake_voice/file_12_20004.wav,0
data/wav/real_voice/file_11_17798.wav,1
data/wav/real_voice/file_11_28501.wav,1
data/wav/real_voice/file_11_18148.wav,1
data/wav/real_voice/file_11_8185.wav,1
data/wav/fake_voice/file_11__2769.wav,0
data/wav/fake_voice/file_11__5869.wav,0
data/wav/real_voice/file_11_17246.wav,1
data/wav/fake_voice/file_11__8020.wav,0
data/wav/real_voice/file_11_3457.wav,1
data/wav/fake_voice/file_11__13311.wav,0
data/wav/fake_voice/file_12_32555.wav,0
data/wav/real_voice/file_11_29725.wav,1
data/wav/fake_voice/file_11__27233.wav,0
data/wav/fake_voice/file_11__22812.wav,0
data/wav/real_voice/file_11_30063.wav,1
data/wav/real_voice/file_12_32877.wav,1
data/wav/real_voice/file_11_4824.wav,1
data/wav/fake_voice/file_11__3793.wav,0
data/wav/real_voice/file_11_10595.wav,1
data/wav/fake_voice/file_11__1636.wav,0
data/wav/real_voice/file_12_34201.wav,1
data/wav/real_voice/file_11_24818.wav,1
data/wav/real_voice/file_12_20455.wav,1
data/wav/fake_voice/file_11__14281.wav,0
data/wav/fake_voice/file_11__2248.wav,0
data/wav/fake_voice/file_12_15003.wav,0
data/wav/fake_voice/file_11__31266.wav,0
data/wav/fake_voice/file_11__21264.wav,0
data/wav/real_voice/file_11_16453.wav,1
data/wav/real_voice/file_12_3245.wav,1
data/wav/fake_voice/file_12_33681.wav,0
data/wav/real_voice/file_12_307.wav,1
data/wav/real_voice/file_11_32212.wav,1
data/wav/real_voice/file_11_29626.wav,1
data/wav/fake_voice/file_11__2424.wav,0
data/wav/fake_voice/file_11__25863.wav,0
data/wav/real_voice/file_11_32643.wav,1
data/wav/real_voice/file_11_33465.wav,1
data/wav/real_voice/file_11_27004.wav,1
data/wav/fake_voice/file_12_11368.wav,0
data/wav/real_voice/file_12_19355.wav,1
data/wav/real_voice/file_11_30514.wav,1
data/wav/fake_voice/file_12_32269.wav,0
data/wav/real_voice/file_11_31218.wav,1
data/wav/real_voice/file_11_25552.wav,1
data/wav/fake_voice/file_11__12926.wav,0
data/wav/fake_voice/file_12_12199.wav,0
data/wav/fake_voice/file_11__8603.wav,0
data/wav/real_voice/file_11_17201.wav,1
data/wav/fake_voice/file_11__4065.wav,0
data/wav/real_voice/file_11_29206.wav,1
data/wav/real_voice/file_11_18775.wav,1
data/wav/fake_voice/file_12_12596.wav,0
data/wav/real_voice/file_12_2625.wav,1
data/wav/fake_voice/file_11__20225.wav,0
data/wav/real_voice/file_11_20479.wav,1
data/wav/real_voice/file_12_11565.wav,1
data/wav/real_voice/file_11_4072.wav,1
data/wav/real_voice/file_12_26796.wav,1
data/wav/fake_voice/file_11__27369.wav,0
data/wav/real_voice/file_12_9062.wav,1
data/wav/real_voice/file_11_2216.wav,1
data/wav/fake_voice/file_11__26000.wav,0
data/wav/real_voice/file_11_23022.wav,1
data/wav/fake_voice/file_11__23904.wav,0
data/wav/fake_voice/file_11__7411.wav,0
data/wav/fake_voice/file_11__9309.wav,0
data/wav/real_voice/file_11_3904.wav,1
data/wav/fake_voice/file_11__31997.wav,0
data/wav/fake_voice/file_11__10950.wav,0
data/wav/fake_voice/file_12_644.wav,0
data/wav/fake_voice/file_11__9682.wav,0
data/wav/real_voice/file_12_27826.wav,1
data/wav/fake_voice/file_11__1477.wav,0
data/wav/fake_voice/file_11__29478.wav,0
data/wav/fake_voice/file_11__23893.wav,0
data/wav/real_voice/file_11_32209.wav,1
data/wav/real_voice/speaker4_3.wav,1
data/wav/real_voice/file_11_27444.wav,1
data/wav/real_voice/file_11_2569.wav,1
data/wav/fake_voice/file_11__27094.wav,0
data/wav/real_voice/file_11_4408.wav,1
data/wav/fake_voice/file_12_17223.wav,0
data/wav/real_voice/file_11_28735.wav,1
data/wav/fake_voice/file_11__30954.wav,0
data/wav/fake_voice/file_12_10611.wav,0
data/wav/fake_voice/file_12_705.wav,0
data/wav/fake_voice/file_12_5738.wav,0
data/wav/real_voice/file_11_10652.wav,1
data/wav/fake_voice/file_11__12035.wav,0
data/wav/real_voice/file_11_1614.wav,1
data/wav/fake_voice/file_11__13434.wav,0
data/wav/real_voice/file_12_33681.wav,1
data/wav/real_voice/file_11_33129.wav,1
data/wav/real_voice/file_11_33541.wav,1
data/wav/fake_voice/file_11__2091.wav,0
data/wav/real_voice/file_11_21864.wav,1
data/wav/fake_voice/file_11__28312.wav,0
data/wav/real_voice/file_12_31430.wav,1
data/wav/real_voice/file_11_3387.wav,1
data/wav/real_voice/file_11_23665.wav,1
data/wav/fake_voice/file_11__30306.wav,0
data/wav/fake_voice/file_11__34590.wav,0
data/wav/real_voice/file_11_846.wav,1
data/wav/real_voice/file_11_33065.wav,1
data/wav/real_voice/file_12_28895.wav,1
data/wav/fake_voice/file_11__28205.wav,0
data/wav/fake_voice/file_11__3570.wav,0
data/wav/fake_voice/file_11__22731.wav,0
data/wav/fake_voice/file_12_29841.wav,0
data/wav/real_voice/file_12_7188.wav,1
data/wav/real_voice/file_11_1677.wav,1
data/wav/fake_voice/file_12_23640.wav,0
data/wav/real_voice/file_11_21354.wav,1
data/wav/fake_voice/file_11__346.wav,0
data/wav/fake_voice/file_12_12743.wav,0
data/wav/real_voice/file_11_25243.wav,1
data/wav/real_voice/file_11_4063.wav,1
data/wav/fake_voice/file_11__21308.wav,0
data/wav/real_voice/file_11_29069.wav,1
data/wav/fake_voice/file_11__29424.wav,0
data/wav/real_voice/file_11_31042.wav,1
data/wav/real_voice/file_12_5721.wav,1
data/wav/fake_voice/file_11__4489.wav,0
data/wav/real_voice/file_11_20161.wav,1
data/wav/fake_voice/file_11__4492.wav,0
data/wav/fake_voice/file_11__23035.wav,0
data/wav/real_voice/file_12_31920.wav,1
data/wav/fake_voice/file_11__5250.wav,0
data/wav/fake_voice/file_11__33290.wav,0
data/wav/fake_voice/file_11__25274.wav,0
data/wav/real_voice/file_12_13799.wav,1
data/wav/real_voice/file_12_9754.wav,1
data/wav/real_voice/file_12_20246.wav,1
data/wav/real_voice/file_11_5621.wav,1
data/wav/fake_voice/file_11__2896.wav,0
data/wav/real_voice/file_12_12932.wav,1
data/wav/real_voice/speaker2_9.wav,1
data/wav/fake_voice/file_11__19475.wav,0
data/wav/fake_voice/file_12_9616.wav,0
data/wav/real_voice/file_12_19874.wav,1
data/wav/real_voice/file_11_32690.wav,1
data/wav/fake_voice/file_12_6869.wav,0
data/wav/fake_voice/fake4_10.wav,0
data/wav/fake_voice/file_11__27483.wav,0
data/wav/fake_voice/file_12_6225.wav,0
data/wav/real_voice/file_11_11953.wav,1
data/wav/fake_voice/file_11__13698.wav,0
data/wav/real_voice/file_11_16793.wav,1
data/wav/fake_voice/file_11__20684.wav,0
data/wav/real_voice/file_11_5116.wav,1
data/wav/fake_voice/file_11__9538.wav,0
data/wav/fake_voice/file_11__8222.wav,0
data/wav/fake_voice/file_12_16936.wav,0
data/wav/fake_voice/file_11__21777.wav,0
data/wav/real_voice/file_11_10191.wav,1
data/wav/real_voice/file_11_28923.wav,1
data/wav/fake_voice/file_11__25921.wav,0
data/wav/real_voice/file_11_30397.wav,1
data/wav/real_voice/file_11_13153.wav,1
data/wav/real_voice/file_11_22008.wav,1
data/wav/fake_voice/file_11__7871.wav,0
data/wav/real_voice/file_11_32889.wav,1
data/wav/real_voice/file_12_1484.wav,1
data/wav/fake_voice/file_11__15208.wav,0
data/wav/fake_voice/file_12_24577.wav,0
data/wav/fake_voice/file_11__12002.wav,0
data/wav/fake_voice/file_11__11626.wav,0
data/wav/real_voice/file_11_9183.wav,1
data/wav/real_voice/file_11_29286.wav,1
data/wav/fake_voice/file_12_15437.wav,0
data/wav/fake_voice/file_11__19714.wav,0
data/wav/fake_voice/file_12_30811.wav,0
data/wav/fake_voice/file_12_15835.wav,0
data/wav/real_voice/file_11_16430.wav,1
data/wav/real_voice/file_12_4817.wav,1
data/wav/real_voice/file_11_20624.wav,1
data/wav/real_voice/file_11_34054.wav,1
data/wav/fake_voice/file_11__33291.wav,0
data/wav/fake_voice/file_11__19390.wav,0
data/wav/real_voice/file_11_8081.wav,1
data/wav/real_voice/file_11_31127.wav,1
data/wav/real_voice/file_11_21052.wav,1
data/wav/real_voice/file_11_11020.wav,1
data/wav/fake_voice/file_12_33582.wav,0
data/wav/fake_voice/file_12_1098.wav,0
data/wav/real_voice/file_12_14567.wav,1
data/wav/real_voice/file_11_13763.wav,1
data/wav/fake_voice/file_12_8131.wav,0
data/wav/fake_voice/file_11__18172.wav,0
data/wav/fake_voice/file_12_22783.wav,0
data/wav/real_voice/file_11_4631.wav,1
data/wav/real_voice/file_11_26773.wav,1
data/wav/real_voice/file_11_22085.wav,1
data/wav/real_voice/file_12_24117.wav,1
data/wav/real_voice/file_11_2491.wav,1
data/wav/fake_voice/file_11__10418.wav,0
data/wav/fake_voice/file_12_9368.wav,0
data/wav/real_voice/file_12_5522.wav,1
data/wav/fake_voice/file_11__7149.wav,0
data/wav/fake_voice/file_11__28935.wav,0
data/wav/real_voice/file_11_20114.wav,1
data/wav/fake_voice/file_11__29030.wav,0
data/wav/fake_voice/file_11__2990.wav,0
data/wav/fake_voice/file_11__30630.wav,0
data/wav/real_voice/file_11_5588.wav,1
data/wav/real_voice/file_11_23662.wav,1
data/wav/real_voice/file_11_4991.wav,1
data/wav/real_voice/file_12_25444.wav,1
data/wav/fake_voice/file_12_14234.wav,0
data/wav/real_voice/file_11_6960.wav,1
data/wav/real_voice/file_12_7506.wav,1
data/wav/real_voice/file_12_21743.wav,1
data/wav/fake_voice/file_11__18070.wav,0
data/wav/fake_voice/file_11__8620.wav,0
data/wav/real_voice/file_11_15986.wav,1
data/wav/real_voice/file_11_22115.wav,1
data/wav/real_voice/file_11_13477.wav,1
data/wav/real_voice/file_11_16951.wav,1
data/wav/fake_voice/file_11__25302.wav,0
data/wav/fake_voice/file_11__12475.wav,0
data/wav/fake_voice/file_12_5721.wav,0
data/wav/fake_voice/file_11__4772.wav,0
data/wav/real_voice/file_12_23422.wav,1
data/wav/real_voice/file_11_9570.wav,1
data/wav/real_voice/file_11_20934.wav,1
data/wav/fake_voice/file_11__14911.wav,0
data/wav/fake_voice/file_12_6093.wav,0
data/wav/fake_voice/file_12_20013.wav,0
data/wav/real_voice/file_11_330.wav,1
data/wav/real_voice/file_11_19792.wav,1
data/wav/fake_voice/file_11__2911.wav,0
data/wav/real_voice/file_11_19430.wav,1
data/wav/real_voice/file_11_30382.wav,1
data/wav/fake_voice/file_11__4603.wav,0
data/wav/real_voice/file_12_16999.wav,1
data/wav/fake_voice/file_12_18901.wav,0
data/wav/real_voice/file_12_19247.wav,1
data/wav/fake_voice/file_11__33065.wav,0
data/wav/fake_voice/file_11__15575.wav,0
data/wav/real_voice/file_11_21404.wav,1
data/wav/fake_voice/file_11__19953.wav,0
data/wav/fake_voice/file_11__3362.wav,0
data/wav/real_voice/file_11_14712.wav,1
data/wav/real_voice/file_11_6446.wav,1
data/wav/fake_voice/file_11__2322.wav,0
data/wav/fake_voice/file_12_14609.wav,0
data/wav/fake_voice/file_12_4965.wav,0
data/wav/fake_voice/file_11__32672.wav,0
data/wav/real_voice/file_11_3866.wav,1
data/wav/real_voice/file_11_8374.wav,1
data/wav/real_voice/file_12_12030.wav,1
data/wav/real_voice/speaker3_3.wav,1
data/wav/fake_voice/file_11__18343.wav,0
data/wav/fake_voice/file_11__8808.wav,0
data/wav/fake_voice/file_11__33012.wav,0
data/wav/fake_voice/file_11__6544.wav,0
data/wav/fake_voice/file_11__24444.wav,0
data/wav/fake_voice/file_12_33531.wav,0
data/wav/fake_voice/file_11__30383.wav,0
data/wav/real_voice/file_11_8825.wav,1
data/wav/fake_voice/file_11__31989.wav,0
data/wav/fake_voice/file_11__330.wav,0
data/wav/fake_voice/file_11__18368.wav,0
data/wav/real_voice/file_11_3136.wav,1
data/wav/real_voice/file_11_11193.wav,1
data/wav/fake_voice/file_11__15488.wav,0
data/wav/fake_voice/file_12_33466.wav,0
data/wav/fake_voice/file_12_10539.wav,0
data/wav/real_voice/file_11_14281.wav,1
data/wav/fake_voice/file_11__8626.wav,0
data/wav/fake_voice/file_11__22640.wav,0
data/wav/real_voice/file_11_19361.wav,1
data/wav/fake_voice/file_12_19865.wav,0
data/wav/fake_voice/file_11__9621.wav,0
data/wav/fake_voice/file_11__5222.wav,0
data/wav/fake_voice/file_12_24242.wav,0
data/wav/fake_voice/file_12_33405.wav,0
data/wav/fake_voice/file_12_19972.wav,0
data/wav/real_voice/file_11_711.wav,1
data/wav/fake_voice/file_12_22169.wav,0
data/wav/real_voice/file_11_30796.wav,1
data/wav/real_voice/file_11_20785.wav,1
data/wav/fake_voice/file_11__5825.wav,0
data/wav/fake_voice/file_11__28532.wav,0
data/wav/real_voice/file_12_33236.wav,1
data/wav/fake_voice/file_12_25958.wav,0
data/wav/real_voice/file_12_25966.wav,1
data/wav/fake_voice/file_11__8814.wav,0
data/wav/real_voice/file_12_23612.wav,1
data/wav/fake_voice/file_11__27464.wav,0
data/wav/fake_voice/file_11__25393.wav,0
data/wav/fake_voice/file_12_21609.wav,0
data/wav/real_voice/file_11_3812.wav,1
data/wav/real_voice/speaker4_6.wav,1
data/wav/real_voice/file_11_14060.wav,1
data/wav/real_voice/file_12_412.wav,1
data/wav/real_voice/file_12_23318.wav,1
data/wav/real_voice/file_11_2769.wav,1
data/wav/fake_voice/file_11__321.wav,0
data/wav/real_voice/file_11_7044.wav,1
data/wav/fake_voice/file_11__16922.wav,0
data/wav/real_voice/file_11_26783.wav,1
data/wav/real_voice/file_11_23421.wav,1
data/wav/real_voice/file_11_29046.wav,1
data/wav/real_voice/file_11_16284.wav,1
data/wav/fake_voice/file_11__31421.wav,0
data/wav/real_voice/file_12_29571.wav,1
data/wav/real_voice/file_12_33122.wav,1
data/wav/fake_voice/file_11__29837.wav,0
data/wav/real_voice/file_11_7069.wav,1
data/wav/real_voice/speaker1_1.wav,1
data/wav/fake_voice/file_11__8771.wav,0
data/wav/real_voice/file_11_15324.wav,1
data/wav/real_voice/file_12_23403.wav,1
data/wav/real_voice/file_11_12079.wav,1
data/wav/real_voice/file_12_1819.wav,1
data/wav/real_voice/file_11_7621.wav,1
data/wav/real_voice/file_12_589.wav,1
data/wav/real_voice/file_11_33109.wav,1
data/wav/fake_voice/file_11__24076.wav,0
data/wav/real_voice/file_11_15264.wav,1
data/wav/real_voice/file_11_8739.wav,1
data/wav/fake_voice/file_12_19247.wav,0
data/wav/fake_voice/file_11__19956.wav,0
data/wav/real_voice/file_11_14366.wav,1
data/wav/real_voice/file_11_18596.wav,1
data/wav/real_voice/file_11_21790.wav,1
data/wav/real_voice/file_12_3351.wav,1
data/wav/real_voice/file_11_29305.wav,1
data/wav/real_voice/file_12_8408.wav,1
data/wav/real_voice/file_11_32709.wav,1
data/wav/real_voice/file_11_32925.wav,1
data/wav/fake_voice/file_11__16351.wav,0
data/wav/real_voice/file_11_28070.wav,1
data/wav/fake_voice/file_11__20897.wav,0
data/wav/fake_voice/file_12_23969.wav,0
data/wav/real_voice/file_11_25921.wav,1
data/wav/fake_voice/file_11__33837.wav,0
data/wav/fake_voice/file_11__10233.wav,0
data/wav/real_voice/file_12_12261.wav,1
data/wav/real_voice/file_11_5147.wav,1
data/wav/real_voice/file_11_1816.wav,1
data/wav/real_voice/file_11_1040.wav,1
data/wav/real_voice/file_12_13381.wav,1
data/wav/fake_voice/file_11__23665.wav,0
data/wav/real_voice/file_11_30324.wav,1
data/wav/fake_voice/file_12_4636.wav,0
data/wav/fake_voice/file_11__4626.wav,0
data/wav/fake_voice/file_11__16316.wav,0
data/wav/real_voice/file_11_10418.wav,1
data/wav/real_voice/file_12_19538.wav,1
data/wav/fake_voice/file_12_8253.wav,0
data/wav/fake_voice/file_11__24567.wav,0
data/wav/real_voice/file_11_25914.wav,1
data/wav/fake_voice/file_12_10219.wav,0
data/wav/real_voice/file_11_4124.wav,1
data/wav/real_voice/file_11_21168.wav,1
data/wav/real_voice/file_12_19314.wav,1
data/wav/real_voice/file_11_24360.wav,1
data/wav/real_voice/file_11_25134.wav,1
data/wav/real_voice/file_12_30522.wav,1
data/wav/real_voice/file_11_6339.wav,1
data/wav/fake_voice/file_11__20161.wav,0
data/wav/fake_voice/file_11__13945.wav,0
data/wav/real_voice/file_12_4257.wav,1
data/wav/real_voice/file_12_17223.wav,1
data/wav/fake_voice/file_11__13203.wav,0
data/wav/fake_voice/file_12_14720.wav,0
data/wav/fake_voice/file_11__12768.wav,0
data/wav/fake_voice/file_11__29525.wav,0
data/wav/real_voice/file_12_20061.wav,1
data/wav/fake_voice/fake3_2.wav,0
data/wav/fake_voice/file_12_5211.wav,0
data/wav/real_voice/file_11_21266.wav,1
data/wav/real_voice/file_12_8131.wav,1
data/wav/real_voice/file_11_23259.wav,1
data/wav/fake_voice/file_12_22408.wav,0
data/wav/fake_voice/file_12_14723.wav,0
data/wav/real_voice/file_11_7736.wav,1
data/wav/fake_voice/file_12_7063.wav,0
data/wav/fake_voice/file_12_32762.wav,0
data/wav/real_voice/file_12_15186.wav,1
data/wav/fake_voice/file_12_30763.wav,0
data/wav/real_voice/file_12_6225.wav,1
data/wav/fake_voice/file_11__30514.wav,0
data/wav/fake_voice/file_12_8408.wav,0
data/wav/real_voice/file_11_11060.wav,1
data/wav/real_voice/file_11_32559.wav,1
data/wav/real_voice/file_11_15524.wav,1
data/wav/fake_voice/file_11__18340.wav,0
data/wav/real_voice/file_12_1723.wav,1
data/wav/fake_voice/file_11__26183.wav,0
data/wav/fake_voice/file_11__29729.wav,0
data/wav/real_voice/file_11_22940.wav,1
data/wav/fake_voice/file_11__29069.wav,0
data/wav/fake_voice/file_11__25022.wav,0
data/wav/real_voice/file_12_17481.wav,1
data/wav/real_voice/file_12_2627.wav,1
data/wav/real_voice/file_12_17311.wav,1
data/wav/fake_voice/file_11__29827.wav,0
data/wav/real_voice/file_12_32536.wav,1
data/wav/fake_voice/file_11__6087.wav,0
data/wav/fake_voice/file_12_6765.wav,0
data/wav/real_voice/file_11_18383.wav,1
data/wav/fake_voice/file_12_16766.wav,0
data/wav/real_voice/file_11_23139.wav,1
